episode,reward
6930,-325.86871770766015
6931,-353.0396070696822
6932,-319.78280394006566
6933,-304.9130208918464
6934,-333.0865839040704
6935,4.203175011940019
6936,-186.76421942243843
6937,-290.2009036240877
6938,24.667131260663794
6939,-420.056139364485
6940,-88.69889696914275
6941,-292.4282310511054
6942,-97.12130329918321
6943,-182.68765713474392
6944,-88.96234292831437
6945,-154.51905712029503
6946,-137.14115463997936
6947,-357.1389373540448
6948,-382.01714640413815
6949,-361.0350295876681
6950,-102.2049311448528
6951,-188.42167138299078
6952,-116.70242264404155
6953,-80.29697902014445
6954,44.38193179871794
6955,-257.81847005786994
6956,-146.22132659205909
6957,-139.6958568267641
6958,-243.9557955095201
6959,-387.6068147441359
6960,-349.7344934772477
6961,-275.40978726066066
6962,-339.77784615235873
6963,-400.926437764093
6964,-351.6206405297826
6965,-191.43472137903413
6966,-18.329209510448806
6967,-134.81867904683395
6968,23.53544641451292
6969,-196.1381747266776
6970,-333.9753858931289
6971,-346.2399123993772
6972,-325.80984648467376
6973,-294.22077597000265
6974,-61.706541483475284
6975,-245.9613587271933
6976,-120.96624238780325
6977,-60.92643689965515
6978,21.61783434043977
6979,-135.3951574887791
6980,-302.81954484316043
6981,9.456647996164378
6982,-247.16902041263083
6983,-143.59114297222368
6984,-75.79560605836136
6985,22.10679002144134
6986,-329.544146312587
6987,-349.9481080028643
6988,-152.19676266422516
6989,-111.5829084607904
6990,-9.356245118798327
6991,-32.13343975526915
6992,-295.6550900521132
6993,-141.75051312209519
6994,-352.1543035932582
6995,-35.97312643087106
6996,-8.412807369086849
6997,-54.72632981785766
6998,-296.82352858640263
6999,-156.70983183552542
7000,-277.10174467569806
7001,-346.8661898492908
7002,-106.42226099949337
7003,-85.62849282472368
7004,-67.46214314335406
7005,-85.03806204885021
7006,-315.7844468998495
7007,-264.64508864650713
7008,-195.44399401931847
7009,13.044290034449205
7010,-79.44773786374869
7011,-41.34281608377654
7012,231.71400680742352
7013,-90.02297449447427
7014,-352.1520391320639
7015,-10.215072097821746
7016,-308.63525276692656
7017,-41.32931602347281
7018,-196.14271982241115
7019,-155.59982913373182
7020,-100.30803279349223
7021,-309.08331109042433
7022,-152.58503632817897
7023,-143.91846780446627
7024,-318.7082078538674
7025,-303.6481667643718
7026,-264.81704124870487
7027,-295.11739292955
7028,-341.9903190266997
7029,-41.58555810433464
7030,-357.72693374833807
7031,-408.0575043511693
7032,-91.1836670309469
7033,-6.483457008622054
7034,-76.05965801203928
7035,-155.65607214969558
7036,-151.81488278240417
7037,-320.0711640034325
7038,-22.65606374277627
7039,-334.91955663126544
7040,-324.57658939842497
7041,209.7003879027766
7042,-277.59796358211565
7043,-196.92094395142877
7044,41.33282288896362
7045,-133.25279076513252
7046,-362.9530532276242
7047,-104.88225254299942
7048,-7.3656585001184425
7049,-88.34272383858654
7050,-288.0757051045076
7051,-310.5873171670659
7052,-335.15046142043855
7053,-24.950575205834824
7054,-105.08586633692407
7055,-120.71443814552978
7056,-423.264258944793
7057,-291.0786862162248
7058,-266.0137845163147
7059,-163.48683769761186
7060,-260.6649670955576
7061,-226.50018392825686
7062,-336.8639315928434
7063,-32.961133837246464
7064,-287.02514265413447
7065,-174.12360059305576
7066,-317.51026211984663
7067,-312.53252247366953
7068,18.32345416141905
7069,-218.8225879942416
7070,-164.99760508050844
7071,-355.24877146824707
7072,-47.94891440377806
7073,-74.07127343108668
7074,-484.1825791386183
7075,224.9004564851004
7076,-279.7530700893098
7077,-149.40919605602198
7078,7.861743939132282
7079,-129.58839168399794
7080,-335.3866126845835
7081,18.965832477013265
7082,-294.9889286331994
7083,-98.8973698150557
7084,-72.29347401091928
7085,232.23054528348
7086,-325.4091451372614
7087,-301.8873719350178
7088,-96.85198343339225
7089,-128.37468353667452
7090,-57.42356167164023
7091,-151.59700136617028
7092,-336.21949696914555
7093,-278.42897823701026
7094,-318.3348783648535
7095,-283.5943644411233
7096,-91.9264919222466
7097,-115.43592687532237
7098,37.591277322089866
7099,42.50223454642531
7100,-319.94722380671476
7101,-126.24446454056074
7102,-288.85306163651387
7103,-53.86442061123185
7104,-106.467842463609
7105,9.283025425997806
7106,-138.21188507215038
7107,-330.7513228107607
7108,-11.029657272444908
7109,-253.5093213532255
7110,39.77156151388547
7111,32.289685468411705
7112,-309.01010603023684
7113,-305.05616631668545
7114,-162.14756939132434
7115,-302.16340055614364
7116,-15.168881058959016
7117,-17.742214264193336
7118,-133.9647782140251
7119,-10.386156138294638
7120,220.03962691818504
7121,-59.119153456395104
7122,-307.4751036376491
7123,-338.96268486827955
7124,-231.9369089830161
7125,-319.22631262044797
7126,-57.63921699103243
7127,5.179956260855377
7128,-100.15896472090687
7129,-306.0012438471091
7130,-6.749931454529317
7131,-364.29682038403695
7132,-314.1857401479582
7133,211.35142704528727
7134,-289.0389025014837
7135,-163.05623648738722
7136,-249.08797844706694
7137,33.86732517913023
7138,-138.69352480943587
7139,-68.67697344256464
7140,6.5852300218382425
7141,-309.90732076846604
7142,-252.79298212953458
7143,-64.17768784761647
7144,-247.58748287138124
7145,37.18109375857381
7146,-56.61674593922036
7147,-32.77821060645843
7148,-86.21887071033731
7149,-30.60344303430432
7150,-20.010639126152284
7151,-320.4119229877008
7152,-60.01191100240577
7153,-154.39310068161888
7154,-307.9027528934608
7155,-388.97082443013693
7156,-308.0187744586367
7157,-150.18894172660816
7158,-335.3608528646158
7159,-66.6144670895438
7160,11.441417164899406
7161,-118.70423311503632
7162,-305.90396228760517
7163,-113.84278314038717
7164,-114.25019948404024
7165,-12.998115784339404
7166,-265.4439961355864
7167,-287.10685011817606
7168,256.45204272136766
7169,-358.56136470417835
7170,-120.03571062721177
7171,0.5888243539616553
7172,-40.125643094834274
7173,-117.47274154749533
7174,-354.85795128719553
7175,-310.01971735742364
7176,13.667448394815025
7177,-319.60965490800265
7178,-98.90552880488818
7179,10.83058219847463
7180,-69.46553671478735
7181,-325.4265285260807
7182,-106.71744169533851
7183,-299.0911006094598
7184,-66.91530608254732
7185,-292.56830751231956
7186,-354.3891132897573
7187,-300.0108290078343
7188,-12.78821948942219
7189,-111.01694927954031
7190,-108.76317833788248
7191,-14.611691249578385
7192,-64.42771989974716
7193,-287.4791471156137
7194,-119.1333166225709
7195,-14.43081460603561
7196,-58.422193705335715
7197,-54.80770406228753
7198,-296.6919599554065
7199,-8.64391306268054
7200,-328.2398258269951
7201,-328.6921043083189
7202,-93.02679627564892
7203,-286.7060372146394
7204,-282.05649886777303
7205,-364.2120132155549
7206,-327.28583647241976
7207,-77.08378577339838
7208,-1.742659448458511
7209,-279.8129476044132
7210,-90.02919379471771
7211,-52.90945177402025
7212,-237.77502488580032
7213,-26.398150294373295
7214,-300.34270238265776
7215,-78.46216601786153
7216,-221.18586060933183
7217,10.601654593497898
7218,-14.999543201107812
7219,-37.59378242689624
7220,22.18311467214373
7221,16.50647788704704
7222,-116.527392470733
7223,-330.5364456436082
7224,-119.16598541955773
7225,-78.86423929977923
7226,-111.71724291536009
7227,-41.32983072550046
7228,-52.96508176196551
7229,-290.8788308813548
7230,-298.38630077730704
7231,-159.63611185360088
7232,-294.4960581005312
7233,-63.521884854643
7234,-1.5923313515824873
7235,-133.80992974271024
7236,-295.0680135242583
7237,-27.504225158266877
7238,186.20374957038865
7239,-328.28733914976664
7240,-56.06222695748437
7241,-53.40167751985729
7242,-80.05397905768764
7243,-269.50022094906063
7244,-313.43377567247865
7245,-303.5700778585308
7246,-103.18702016812617
7247,-7.912377941574931
7248,-11.419224733771046
7249,-89.46339581960164
7250,-37.42907851333811
7251,-138.62838144975467
7252,-341.34031726483215
7253,-121.6712576763648
7254,-46.53695673935582
7255,-146.718766087736
7256,-79.86200878483882
7257,-1.5435329052659057
7258,-98.74122149759148
7259,-58.16360643761493
7260,-111.39343247036463
7261,-104.76720251222945
7262,-362.291417078872
7263,-335.5183460789367
7264,-331.6374228576424
7265,-124.00463830245387
7266,29.744551498430383
7267,-281.6477663184532
7268,-15.854166402222901
7269,-110.10000333652302
7270,-310.5628258487517
7271,-29.86173825572918
7272,-329.09683775143924
7273,-122.13434982142512
7274,-296.5848797115449
7275,-291.29386222804396
7276,-10.999106357896153
7277,-81.65093510288445
7278,-22.800824868550592
7279,-85.5052585821474
7280,-153.52863017642045
7281,-169.81962540459892
7282,-135.13804727392593
7283,-100.53291631392355
7284,-74.6614298352151
7285,-368.2443707438518
7286,-30.65840060072844
7287,-31.826814909297326
7288,-61.6204164835269
7289,-45.384794584227066
7290,-4.123875658279346
7291,-35.159385141175406
7292,-63.42779796756552
7293,-97.44500947042268
7294,-10.643010621738966
7295,-307.5469145674639
7296,-19.254135174353763
7297,-30.491986707168138
7298,-40.465172939500135
7299,-533.9104189483236
7300,-302.834254137919
7301,-308.3462509231837
7302,-13.52541521476472
7303,-42.320731931831375
7304,-322.3236853234178
7305,-294.36089380069456
7306,-178.24851900143437
7307,-278.3329781151772
7308,-110.17642697349417
7309,-235.5595605165043
7310,-182.70734215019863
7311,-37.44716789505547
7312,-324.15218427605214
7313,-113.5560294052539
7314,-33.712885427611695
7315,-139.65327493406804
7316,-325.1511862426321
7317,-285.1097417462157
7318,-4.187823828438823
7319,-514.1378604953791
7320,-27.316094103239678
7321,-106.79838895604021
7322,-211.0169942295039
7323,-160.04482133205678
7324,-93.74257211139039
7325,-319.59238033819986
7326,-99.5447066707409
7327,-312.2293211272188
7328,-190.3045129109795
7329,-94.87578934504512
7330,-5.1290560775481
7331,-118.782091736813
7332,7.059034244009268
7333,-7.440396045711637
7334,-281.49359652578687
7335,-18.296886402774376
7336,5.757649131640406
7337,-185.73761699001028
7338,-249.27175643187928
7339,-332.86288144149125
7340,-32.8715111984115
7341,16.481353391154485
7342,-93.58373850276138
7343,-247.1851591245281
7344,-310.1930147848184
7345,-120.51296211945109
7346,-317.1126247232994
7347,-321.8811295302306
7348,-302.52503640940006
7349,-116.42340682169015
7350,-312.51081745507247
7351,-305.40471554228435
7352,0.43648336073560756
7353,-93.2821888581891
7354,-303.61191024849506
7355,-130.20200678365296
7356,-80.0682893330182
7357,-131.61655038784318
7358,-288.47353452076413
7359,-51.8719171160311
7360,-266.6889707915511
7361,-160.97907753943355
7362,-191.2736251601056
7363,-100.4624340536795
7364,-142.3577934822324
7365,54.029057804452236
7366,-96.77921621208755
7367,-92.5022870824519
7368,-162.0709768038048
7369,-120.36655852321037
7370,-15.667400630758962
7371,11.793158531875875
7372,-275.09248783798887
7373,-10.185154020810117
7374,19.673076503410897
7375,-96.79473692804379
7376,-301.17123573130425
7377,-193.2898390772914
7378,-311.83518566930053
7379,-109.62709474944184
7380,-296.9191210655223
7381,-327.19458841453024
7382,-330.5696841423877
7383,-26.703491505128568
7384,-24.47781159983346
7385,-121.28357752857801
7386,-323.54056328883064
7387,-307.92325690668633
7388,-100.36007180738864
7389,-330.84465176041635
7390,-21.44617696911638
7391,-72.26424999337385
7392,-289.02522066937104
7393,-131.97218736930364
7394,-28.677670694690278
7395,33.7407731997485
7396,1.5506865299023929
7397,-285.94319314485995
7398,-77.6615899820638
7399,-27.83692609843129
7400,-70.46635539379685
7401,-119.90403566202893
7402,-33.17517654053913
7403,-296.5496288684791
7404,-22.505553528531365
7405,-286.1435908373177
7406,-20.53647052205109
7407,-9.757973503445427
7408,-65.9983605606274
7409,-297.5912874678306
7410,-352.1303520354639
7411,5.059562848817791
7412,-133.97632000710345
7413,-125.64637856758235
7414,-390.5248465876948
7415,-85.97445720416053
7416,-295.1348134250941
7417,-47.374428096044426
7418,-112.15522403950118
7419,-96.9008727999992
7420,-328.8957668115712
7421,-58.61039110187842
7422,-96.89553537699787
7423,-320.3336309976983
7424,-100.11319447587235
7425,-172.6947150863417
7426,-123.14028946445474
7427,-66.42073700883543
7428,-124.90804248054663
7429,-58.99424444959459
7430,-192.83162720420233
7431,-288.89763734960053
7432,-187.72399024696227
7433,7.719270438526166
7434,-297.93894843145654
7435,-36.40506323301257
7436,-53.7026670461799
7437,-6.075829363032469
7438,-104.42422382412431
7439,-3.613581153543521
7440,-340.2006399530072
7441,-24.818493970798286
7442,-260.76443625501395
7443,-310.9500761887201
7444,10.706991775111902
7445,-65.19498029323957
7446,-38.85692806440851
7447,-248.1636580123294
7448,-280.6080475606818
7449,32.617080892365664
7450,-77.89656250336209
7451,-146.5716849792326
7452,22.49899681136344
7453,-100.86289966001416
7454,-40.400676589783956
7455,-287.20331472780805
7456,-231.52209460788973
7457,-257.936648431335
7458,-216.06001758112495
7459,-249.08804252678982
7460,-2.976884092718805
7461,-337.5390681251989
7462,-74.57220777083391
7463,-104.59258368882854
7464,-108.3102821321277
7465,-320.52621832895943
7466,-333.1318677308203
7467,-273.4806401575081
7468,-82.69228480317503
7469,28.535267484397764
7470,1.1124860707937074
7471,-94.5547948300468
7472,-72.17993955652061
7473,-68.69559853573934
7474,-168.41584602355528
7475,-58.8782474108739
7476,4.105776485476227
7477,-30.59978783431812
7478,-335.1036464273658
7479,-101.84375484499682
7480,3.765193481846353
7481,-302.65642736045305
7482,-156.9405263555376
7483,-106.41071041482071
7484,-167.1480507114751
7485,-2.6305713905247075
7486,-314.083019741513
7487,-208.88593047027211
7488,-405.7382089916146
7489,43.60586782676464
7490,-99.82748291992779
7491,-310.6204406645428
7492,-58.50511625525129
7493,-329.24548107564226
7494,-299.92000835468184
7495,-279.86001421364176
7496,-90.46397300573102
7497,-78.91643040241067
7498,-230.10544105702877
7499,-14.75041822255622
7500,-305.0572213309016
7501,-321.364366251031
7502,5.151519551167766
7503,-15.341379528037322
7504,-371.8402876208031
7505,-337.5520905629743
7506,-253.4107699203306
7507,-162.52095591891597
7508,22.56934057185336
7509,-146.9180433675878
7510,-7.307704458272283
7511,-70.17013305515789
7512,-319.0246347877902
7513,-323.9872951477787
7514,-196.0278421888817
7515,-218.12248840434683
7516,-306.1596510328912
7517,11.338900094545437
7518,-61.555000463095695
7519,24.692991478422186
7520,18.624190035812646
7521,-144.63771700998086
7522,-263.35016176177925
7523,-42.83117244545243
7524,-334.678535251607
7525,-178.15680888729287
7526,-363.9439117553417
7527,-247.371773453255
7528,-64.22354114996388
7529,-213.79750184862021
7530,-291.65891608280435
7531,-311.45177997004
7532,-306.58018173411733
7533,2.152372516666489
7534,-347.44580812418656
7535,-243.44325557285683
7536,-243.86465921166385
7537,-10.430537709747995
7538,-68.8163425380158
7539,-81.53607917321293
7540,-314.70588429613133
7541,-160.981918746947
7542,23.018946958067986
7543,-343.0017399848583
7544,-290.43409897495394
7545,-284.63852843252585
7546,-248.75478892542984
7547,-294.91731224632883
7548,-135.8580393854732
7549,-269.11068667826913
7550,-143.54747074165397
7551,-59.79473734606729
7552,-331.426490254472
7553,-144.65070448054573
7554,-261.64651748271916
7555,-42.68994516292811
7556,-163.78836002594514
7557,-313.2560622011653
7558,-87.44568336455238
7559,43.79680637852306
7560,39.28383665521139
7561,-111.08143197714125
7562,-36.29126396938848
7563,-284.2424935888602
7564,-196.85886979183164
7565,-142.25300745412977
7566,2.5130429841103705
7567,-40.3978453479389
7568,-76.4403786707054
7569,-96.25959808515131
7570,-330.049959201738
7571,-163.46045650841856
7572,-330.5916747781963
7573,-281.6805815804391
7574,-227.8440321074275
7575,-109.5412133350203
7576,1.8355984587628882
7577,-43.49424497617373
7578,33.03765283396237
7579,-87.40508411989615
7580,-97.65821942071987
7581,25.788266485637195
7582,-157.38687565615737
7583,-284.70586521233815
7584,6.309709453990891
7585,-313.1156281810885
7586,-249.83777755510155
7587,-99.51688509986451
7588,-174.86853141427537
7589,42.070800254038176
7590,21.633565485788495
7591,19.264724861142042
7592,-347.50933993403333
7593,29.41957209609552
7594,-159.25054933886085
7595,39.03298756676696
7596,-41.03631468250374
7597,-107.13522671142707
7598,-292.24167027044854
7599,-117.27291246895173
7600,-71.40140822971992
7601,-321.66620690363584
7602,-308.9496217695725
7603,-2.380340339675371
7604,-25.468486144756838
